Source	Target	SharedMet	List
WP2879_88056	WP2878_88342	1	[Wd:Q389934]
WP2879_88056	WP2884_87956	1	[Wd:Q389934]
WP2879_88056	WP2881_88032	1	[Wd:Q389934]
WP3971_91525	WP1984_93247	1	[Wd:Q422930]
WP3932_94216	WP3634_86060	1	[Wd:Q39798]
WP314_87381	WP2436_93092	1	[Wd:Q116907]
WP314_87381	WP15_94185	1	[Wd:Q116907]
WP314_87381	WP3925_90737	1	[Wd:Q116907]
WP314_87381	WP3287_89371	1	[Wd:Q116907]
WP314_87381	WP3604_84660	1	[Wd:Q116907]
WP314_87381	WP692_94192	1	[Wd:Q116907]
WP314_87381	WP1438_80038	1	[Wd:Q116907]
WP314_87381	WP2190_88006	1	[Wd:Q116907]
WP466_89897	WP289_89548	1	[Wd:Q201090]
WP466_89897	WP2197_94181	2	[Wd:Q424586, Wd:Q201090]
WP466_89897	WP411_79980	1	[Wd:Q201090]
WP466_89897	WP2513_92316	1	[Wd:Q201090]
WP466_89897	WP3644_89859	1	[Wd:Q201090]
WP466_89897	WP183_81161	1	[Wd:Q201090]
WP466_89897	WP4022_94174	1	[Ce:CHEBI:17625]
WP466_89897	WP3604_84660	4	[Wd:Q424586, Wd:Q201090, Ce:CHEBI:17625, Wd:Q424680]
WP466_89897	WP3933_94213	3	[Wd:Q201090, Wd:Q27096376, Wd:Q424680]
WP466_89897	WP536_94305	1	[Wd:Q201090]
WP466_89897	WP422_72129	2	[Wd:Q27093237, Wd:Q424586]
WP466_89897	WP3931_94310	1	[Wd:Q424586]
WP466_89897	WP2338_78504	1	[Wd:Q424586]
WP466_89897	WP1403_90259	1	[Wd:Q201090]
WP466_89897	WP3655_88473	1	[Wd:Q424586]
WP1584_81779	WP15_94185	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP534_93722	3	[Wd:Q213580, Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP3925_90737	3	[Wd:Q213580, Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP3644_89859	1	[Wd:Q213580]
WP1584_81779	WP3604_84660	3	[Wd:Q213580, Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP661_88591	3	[Wd:Q213580, Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP2453_94220	1	[Wd:Q213580]
WP1584_81779	WP2333_72015	1	[Wd:Q213580]
WP1584_81779	WP500_94085	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP2456_89610	2	[Wd:Q213580, Wd:Q23905964]
WP1584_81779	WP176_93690	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP1982_90425	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP3915_93137	1	[Wd:Q23905964]
WP1584_81779	WP1533_85340	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP106_94196	1	[Wd:Q213580]
WP1584_81779	WP2868_90260	3	[Wd:Q213580, Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP1403_90259	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP1946_94218	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP528_79855	1	[Wd:Q213580]
WP1584_81779	WP690_88335	2	[Wd:Q23905964, Wd:Q21036645]
WP1584_81779	WP698_94183	2	[Wd:Q23905964, Wd:Q21036645]
WP704_88909	WP15_94185	1	[Wd:Q22124685]
WP704_88909	WP3996_93015	1	[Wd:Q22124685]
WP704_88909	WP3925_90737	1	[Wd:Q22124685]
WP704_88909	WP1589_92113	1	[Wd:Q22124685]
WP704_88909	WP3604_84660	1	[Wd:Q22124685]
WP704_88909	WP3940_94312	1	[Wd:Q22124685]
WP704_88909	WP661_88591	1	[Wd:Q22124685]
WP704_88909	WP176_93690	1	[Wd:Q22124685]
WP704_88909	WP1533_85340	1	[Wd:Q22124685]
WP704_88909	WP241_89671	1	[Wd:Q22124685]
WP704_88909	WP2190_88006	1	[Wd:Q22124685]
WP2436_93092	WP2447_85186	2	[Wd:Q424361, Wd:Q171877]
WP2436_93092	WP15_94185	4	[Wd:Q116907, Wd:Q424361, Wd:Q26840996, Wd:Q171877]
WP2436_93092	WP3996_93015	1	[Wd:Q424361]
WP2436_93092	WP727_90193	1	[Wd:Q170304]
WP2436_93092	WP3925_90737	3	[Wd:Q188017, Wd:Q116907, Wd:Q170304]
WP2436_93092	WP2513_92316	2	[Wd:Q424361, Wd:Q26840996]
WP2436_93092	WP3680_90113	1	[Wd:Q171877]
WP2436_93092	WP3624_92327	1	[Wd:Q424361]
WP2436_93092	WP408_94131	1	[Wd:Q424361]
WP2436_93092	WP3877_89291	1	[Wd:Q171877]
WP2436_93092	WP2371_87374	1	[Wd:Q300989]
WP2436_93092	WP3287_89371	1	[Wd:Q116907]
WP2436_93092	WP3604_84660	5	[Wd:Q188017, Wd:Q116907, Wd:Q11694846, Wd:Q300989, Wd:Q170304]
WP2436_93092	WP661_88591	1	[Wd:Q188017]
WP2436_93092	WP706_92921	2	[Wd:Q188017, Wd:Q300989]
WP2436_93092	WP3982_94298	1	[Wd:Q424361]
WP2436_93092	WP1941_94179	1	[Wd:Q171877]
WP2436_93092	WP1602_78486	3	[Wd:Q188017, Wd:Q300989, Wd:Q170304]
WP2436_93092	WP2018_90016	1	[Wd:Q424361]
WP2436_93092	WP692_94192	1	[Wd:Q116907]
WP2436_93092	WP2636_89423	1	[Wd:Q170304]
WP2436_93092	WP176_93690	3	[Wd:Q26840996, Wd:Q171877, Wd:Q419808]
WP2436_93092	WP43_94176	1	[Wd:Q26840996]
WP2436_93092	WP1438_80038	1	[Wd:Q116907]
WP2436_93092	WP2267_85090	1	[Wd:Q170304]
WP2436_93092	WP550_90171	2	[Wd:Q188017, Wd:Q300989]
WP2436_93092	WP1533_85340	1	[Wd:Q171877]
WP2436_93092	WP3584_91190	1	[Wd:Q170304]
WP2436_93092	WP2190_88006	1	[Wd:Q116907]
WP2436_93092	WP3878_89745	1	[Wd:Q171877]
WP2436_93092	WP3601_89202	1	[Wd:Q424361]
WP2436_93092	WP465_94086	1	[Wd:Q855403]
WP2436_93092	WP561_93014	3	[Wd:Q4087, Wd:Q26840996, Wd:Q171877]
WP2436_93092	WP2059_87372	2	[Wd:Q26840996, Wd:Q171877]
WP2436_93092	WP1981_85189	1	[Wd:Q188017]
WP2436_93092	WP3998_94376	1	[Wd:Q11694846]
WP2436_93092	WP2007_69751	1	[Wd:Q26840996]
WP2380_94178	WP289_89548	1	[Wd:Q210041]
WP2380_94178	WP3946_90940	1	[Wd:Q210041]
WP2380_94178	WP2197_94181	1	[Wd:Q210041]
WP2380_94178	WP51_79977	1	[Wd:Q28797898]
WP2380_94178	WP3981_94297	1	[Wd:Q28797898]
WP2380_94178	WP2526_82681	1	[Wd:Q210041]
WP2380_94178	WP3303_94281	1	[Wd:Q3083814]
WP2380_94178	WP712_78491	1	[Wd:Q210041]
WP2380_94178	WP3298_91618	1	[Wd:Q210041]
WP2380_94178	WP734_74438	1	[Wd:Q210041]
WP2380_94178	WP1602_78486	1	[Wd:Q210041]
WP2380_94178	WP500_94085	1	[Wd:Q210041]
WP2380_94178	WP35_88601	2	[Wd:Q210041, Ce:CHEBI:18228]
WP2380_94178	WP2636_89423	1	[Wd:Q210041]
WP2380_94178	WP536_94305	1	[Wd:Q210041]
WP2380_94178	WP2261_89520	1	[Wd:Q28797898]
WP2380_94178	WP3676_94186	2	[Wd:Q161466, Wd:Q210041]
WP2380_94178	WP382_79951	1	[Wd:Q210041]
WP2380_94178	WP3958_91307	1	[Wd:Q161466]
WP2380_94178	WP3915_93137	1	[Wd:Q28797898]
WP2380_94178	WP3876_90122	1	[Wd:Q210041]
WP2380_94178	WP474_87977	1	[Wd:Q210041]
WP2380_94178	WP3935_90771	1	[Wd:Q28797898]
WP2380_94178	WP3929_90949	2	[Wd:Q28797898, Wd:Q210041]
WP2380_94178	WP4149_94399	1	[Wd:Q210041]
WP2380_94178	WP1403_90259	1	[Wd:Q210041]
WP2380_94178	WP3301_94277	1	[Wd:Q3083814]
WP2380_94178	WP391_71373	1	[Wd:Q210041]
WP2380_94178	WP2355_94191	3	[Wd:Q3083814, Wd:Q161466, Wd:Q210041]
WP3633_85154	WP15_94185	1	[Ce:CHEBI:17712]
WP3633_85154	WP707_82937	1	[Wd:Q60235]
WP3633_85154	WP1530_84694	1	[Wd:Q60235]
WP3633_85154	WP3604_84660	1	[Ce:CHEBI:17712]
WP289_89548	WP3946_90940	1	[Wd:Q210041]
WP289_89548	WP2197_94181	3	[Wd:Q201090, Wd:Q422511, Wd:Q210041]
WP289_89548	WP411_79980	1	[Wd:Q201090]
WP289_89548	WP2526_82681	1	[Wd:Q210041]
WP289_89548	WP1544_89794	1	[Wd:Q422511]
WP289_89548	WP2513_92316	1	[Wd:Q201090]
WP289_89548	WP712_78491	1	[Wd:Q210041]
WP289_89548	WP3644_89859	1	[Wd:Q201090]
WP289_89548	WP3298_91618	1	[Wd:Q210041]
WP289_89548	WP183_81161	1	[Wd:Q201090]
WP289_89548	WP734_74438	1	[Wd:Q210041]
WP289_89548	WP3604_84660	1	[Wd:Q201090]
WP289_89548	WP3933_94213	1	[Wd:Q201090]
WP289_89548	WP1602_78486	1	[Wd:Q210041]
WP289_89548	WP500_94085	1	[Wd:Q210041]
WP289_89548	WP35_88601	1	[Wd:Q210041]
WP289_89548	WP2636_89423	1	[Wd:Q210041]
WP289_89548	WP536_94305	2	[Wd:Q201090, Wd:Q210041]
WP289_89548	WP3676_94186	1	[Wd:Q210041]
WP289_89548	WP382_79951	1	[Wd:Q210041]
WP289_89548	WP3876_90122	1	[Wd:Q210041]
WP289_89548	WP2795_85087	1	[Wd:Q422511]
WP289_89548	WP474_87977	1	[Wd:Q210041]
WP289_89548	WP3929_90949	1	[Wd:Q210041]
WP289_89548	WP4149_94399	1	[Wd:Q210041]
WP289_89548	WP1403_90259	2	[Wd:Q201090, Wd:Q210041]
WP289_89548	WP391_71373	2	[Wd:Q422511, Wd:Q210041]
WP289_89548	WP2355_94191	1	[Wd:Q210041]
WP231_89895	WP2197_94181	1	[Wd:Q407699]
WP231_89895	WP15_94185	1	[Wd:Q407699]
WP231_89895	WP2526_82681	1	[Wd:Q407699]
WP231_89895	WP2431_87678	1	[Wd:Q407699]
WP231_89895	WP2513_92316	2	[Wd:Q424213, Wd:Q407699]
WP231_89895	WP678_94200	1	[Wd:Q407699]
WP231_89895	WP167_89514	1	[Wd:Q407699]
WP231_89895	WP98_88906	1	[Wd:Q407699]
WP3844_89952	WP306_92678	1	[Wd:Q27157614]
WP3844_89952	WP615_81193	1	[Wd:Q27157614]
WP3844_89952	WP3863_90702	1	[Wd:Q27157614]
WP3844_89952	WP2583_86147	1	[Wd:Q27157614]
WP3946_90940	WP2197_94181	1	[Wd:Q210041]
WP3946_90940	WP3664_93253	1	[Wd:Q422549]
WP3946_90940	WP2526_82681	1	[Wd:Q210041]
WP3946_90940	WP712_78491	1	[Wd:Q210041]
WP3946_90940	WP3298_91618	1	[Wd:Q210041]
WP3946_90940	WP734_74438	1	[Wd:Q210041]
WP3946_90940	WP1602_78486	1	[Wd:Q210041]
WP3946_90940	WP500_94085	1	[Wd:Q210041]
WP3946_90940	WP35_88601	1	[Wd:Q210041]
WP3946_90940	WP3599_88581	1	[Wd:Q422549]
WP3946_90940	WP2636_89423	1	[Wd:Q210041]
WP3946_90940	WP536_94305	1	[Wd:Q210041]
WP3946_90940	WP3676_94186	1	[Wd:Q210041]
WP3946_90940	WP382_79951	1	[Wd:Q210041]
WP3946_90940	WP3876_90122	1	[Wd:Q210041]
WP3946_90940	WP474_87977	1	[Wd:Q210041]
WP3946_90940	WP3929_90949	1	[Wd:Q210041]
WP3946_90940	WP4149_94399	2	[Wd:Q210041, Wd:Q422549]
WP3946_90940	WP1403_90259	1	[Wd:Q210041]
WP3946_90940	WP391_71373	1	[Wd:Q210041]
WP3946_90940	WP2355_94191	1	[Wd:Q210041]
WP2533_93096	WP1422_94384	2	[Wd:Q418826, Wd:Q183290]
WP2533_93096	WP51_79977	1	[Wd:Q28797894]
WP2533_93096	WP15_94185	1	[Wd:Q183290]
WP2533_93096	WP673_91869	1	[Wd:Q28797894]
WP2533_93096	WP3996_93015	1	[Wd:Q183290]
WP2533_93096	WP534_93722	1	[Wd:Q416915]
WP2533_93096	WP2526_82681	1	[Wd:Q22082904]
WP2533_93096	WP3925_90737	1	[Wd:Q183290]
WP2533_93096	WP4142_94288	1	[Wd:Q418826]
WP2533_93096	WP143_93218	3	[Wd:Q2699537, Wd:Q132501, Wd:Q416915]
WP2533_93096	WP4022_94174	1	[Wd:Q412622]
WP2533_93096	WP3604_84660	8	[Wd:Q410387, Wd:Q418826, Wd:Q412622, Wd:Q576895, Wd:Q193166, Wd:Q183290, Wd:Q132501, Wd:Q416915]
WP2533_93096	WP3940_94312	2	[Wd:Q22083259, Wd:Q576895]
WP2533_93096	WP661_88591	1	[Wd:Q132501]
WP2533_93096	WP3933_94213	4	[Wd:Q22083259, Wd:Q412622, Wd:Q576895, Wd:Q23927276]
WP2533_93096	WP706_92921	1	[Wd:Q193166]
WP2533_93096	WP357_94197	1	[Wd:Q2699537]
WP2533_93096	WP2456_89610	1	[Wd:Q22082936]
WP2533_93096	WP176_93690	1	[Wd:Q183290]
WP2533_93096	WP111_89727	1	[Wd:Q28775]
WP2533_93096	WP3915_93137	1	[Wd:Q28797894]
WP2533_93096	WP550_90171	1	[Wd:Q193166]
WP2533_93096	WP1533_85340	1	[Wd:Q183290]
WP2533_93096	WP241_89671	1	[Wd:Q193166]
WP2533_93096	WP2190_88006	1	[Wd:Q193166]
WP2533_93096	WP2272_78594	1	[Wd:Q22083259]
WP2533_93096	WP3601_89202	1	[Wd:Q132501]
WP2533_93096	WP3935_90771	1	[Wd:Q28797894]
WP2533_93096	WP368_94199	1	[Wd:Q2699537]
WP2533_93096	WP1946_94218	1	[Wd:Q416915]
WP2533_93096	WP325_71223	3	[Ce:CHEBI:15835, Wd:Q132501, Wd:Q416915]
WP2533_93096	WP528_79855	2	[Wd:Q576895, Wd:Q193166]
WP2533_93096	WP690_88335	1	[Wd:Q416915]
WP2533_93096	WP2457_88312	2	[Wd:Q22083259, Wd:Q22082951]
WP2197_94181	WP2447_85186	2	[Wd:Q173670, Wd:Q207843]
WP2197_94181	WP15_94185	3	[Wd:Q412050, Wd:Q407699, Wd:Q207843]
WP2197_94181	WP411_79980	1	[Wd:Q201090]
WP2197_94181	WP2526_82681	3	[Wd:Q412050, Wd:Q210041, Wd:Q407699]
WP2197_94181	WP2431_87678	2	[Wd:Q407699, Wd:Q207843]
WP2197_94181	WP3925_90737	2	[Wd:Q173670, Wd:Q408641]
WP2197_94181	WP1544_89794	1	[Wd:Q422511]
WP2197_94181	WP2513_92316	2	[Wd:Q201090, Wd:Q407699]
WP2197_94181	WP712_78491	1	[Wd:Q210041]
WP2197_94181	WP3644_89859	1	[Wd:Q201090]
WP2197_94181	WP3298_91618	1	[Wd:Q210041]
WP2197_94181	WP3680_90113	2	[Wd:Q173670, Wd:Q207843]
WP2197_94181	WP678_94200	1	[Wd:Q407699]
WP2197_94181	WP183_81161	1	[Wd:Q201090]
WP2197_94181	WP734_74438	1	[Wd:Q210041]
WP2197_94181	WP497_94180	2	[Wd:Q173670, Wd:Q408641]
WP2197_94181	WP1995_88595	3	[Wd:Q173670, Wd:Q408641, Wd:Q207843]
WP2197_94181	WP3604_84660	4	[Wd:Q201090, Wd:Q424586, Wd:Q173670, Wd:Q408641]
WP2197_94181	WP167_89514	2	[Wd:Q412050, Wd:Q407699]
WP2197_94181	WP661_88591	2	[Wd:Q173670, Wd:Q408641]
WP2197_94181	WP3933_94213	1	[Wd:Q201090]
WP2197_94181	WP3982_94298	1	[Wd:Q207843]
WP2197_94181	WP1602_78486	1	[Wd:Q210041]
WP2197_94181	WP500_94085	1	[Wd:Q210041]
WP2197_94181	WP35_88601	1	[Wd:Q210041]
WP2197_94181	WP4008_92677	3	[Wd:Q173670, Wd:Q408641, Wd:Q207843]
WP2197_94181	WP2636_89423	1	[Wd:Q210041]
WP2197_94181	WP176_93690	2	[Wd:Q173670, Wd:Q207843]
WP2197_94181	WP536_94305	3	[Wd:Q201090, Wd:Q210041, Ch:HMDB10032]
WP2197_94181	WP422_72129	1	[Wd:Q424586]
WP2197_94181	WP2583_86147	1	[Ce:CHEBI:16783]
WP2197_94181	WP3931_94310	1	[Wd:Q424586]
WP2197_94181	WP98_88906	2	[Wd:Q412050, Wd:Q407699]
WP2197_94181	WP3676_94186	1	[Wd:Q210041]
WP2197_94181	WP382_79951	1	[Wd:Q210041]
WP2197_94181	WP2338_78504	1	[Wd:Q424586]
WP2197_94181	WP3876_90122	1	[Wd:Q210041]
WP2197_94181	WP1533_85340	1	[Wd:Q207843]
WP2197_94181	WP2795_85087	1	[Wd:Q422511]
WP2197_94181	WP474_87977	1	[Wd:Q210041]
WP2197_94181	WP3929_90949	1	[Wd:Q210041]
WP2197_94181	WP4149_94399	1	[Wd:Q210041]
WP2197_94181	WP2059_87372	1	[Wd:Q207843]
WP2197_94181	WP1403_90259	2	[Wd:Q201090, Wd:Q210041]
WP2197_94181	WP391_71373	2	[Wd:Q422511, Wd:Q210041]
WP2197_94181	WP4148_94396	1	[Ch:HMDB10032]
WP2197_94181	WP3655_88473	1	[Wd:Q424586]
WP2197_94181	WP2355_94191	1	[Wd:Q210041]
WP558_90196	WP51_79977	1	[Wd:Q24745328]
WP558_90196	WP15_94185	1	[Wd:Q26998033]
WP558_90196	WP455_81793	1	[Wd:Q24745328]
WP558_90196	WP176_93690	1	[Wd:Q26998033]
WP558_90196	WP272_93044	1	[Wd:Q26998033]
WP2447_85186	WP15_94185	6	[Wd:Q419130, Ce:CHEBI:18421, Wd:Q171877, Wd:Q207843, Wd:Q27094182, Wd:Q424361]
WP2447_85186	WP673_91869	1	[Ce:CHEBI:22984]
WP2447_85186	WP3996_93015	1	[Wd:Q424361]
WP2447_85186	WP2431_87678	1	[Wd:Q207843]
WP2447_85186	WP3925_90737	2	[Wd:Q173670, Wd:Q26995161]
WP2447_85186	WP2513_92316	1	[Wd:Q424361]
WP2447_85186	WP3680_90113	4	[Wd:Q419130, Wd:Q173670, Wd:Q171877, Wd:Q207843]
WP2447_85186	WP3624_92327	1	[Wd:Q424361]
WP2447_85186	WP3853_89748	1	[Wd:Q26995161]
WP2447_85186	WP408_94131	1	[Wd:Q424361]
WP2447_85186	WP497_94180	2	[Wd:Q173670, Wd:Q26995161]
WP2447_85186	WP3286_93705	1	[Wd:Q27094182]
WP2447_85186	WP3877_89291	1	[Wd:Q171877]
WP2447_85186	WP1995_88595	2	[Wd:Q173670, Wd:Q207843]
WP2447_85186	WP3604_84660	2	[Wd:Q173670, Wd:Q26995161]
WP2447_85186	WP2118_71265	3	[Ce:CHEBI:3308, Ce:CHEBI:29108, Ce:CHEBI:22984]
WP2447_85186	WP661_88591	1	[Wd:Q173670]
WP2447_85186	WP3982_94298	2	[Wd:Q207843, Wd:Q424361]
WP2447_85186	WP1941_94179	1	[Wd:Q171877]
WP2447_85186	WP2485_70025	1	[Wd:Q26995161]
WP2447_85186	WP2018_90016	1	[Wd:Q424361]
WP2447_85186	WP4008_92677	4	[Ce:CHEBI:3308, Wd:Q173670, Wd:Q26995161, Wd:Q207843]
WP2447_85186	WP176_93690	5	[Wd:Q419130, Ce:CHEBI:18421, Wd:Q173670, Wd:Q171877, Wd:Q207843]
WP2447_85186	WP3995_93157	1	[Ce:CHEBI:3308]
WP2447_85186	WP550_90171	1	[Wd:Q26995161]
WP2447_85186	WP1533_85340	4	[Wd:Q419130, Ce:CHEBI:18421, Wd:Q171877, Wd:Q207843]
WP2447_85186	WP3878_89745	1	[Wd:Q171877]
WP2447_85186	WP697_94227	1	[Ce:CHEBI:18421]
WP2447_85186	WP3601_89202	1	[Wd:Q424361]
WP2447_85186	WP3929_90949	3	[Ce:CHEBI:3308, Ce:CHEBI:29108, Ce:CHEBI:22984]
WP2447_85186	WP561_93014	1	[Wd:Q171877]
WP2447_85186	WP2059_87372	4	[Wd:Q419130, Wd:Q171877, Wd:Q207843, Wd:Q27094182]
WP1422_94384	WP15_94185	1	[Wd:Q183290]
WP1422_94384	WP3996_93015	1	[Wd:Q183290]
WP1422_94384	WP3925_90737	1	[Wd:Q183290]
WP1422_94384	WP1423_94289	1	[Wd:Q27158044]
WP1422_94384	WP4142_94288	9	[Wd:Q27073739, Wd:Q46298, Wd:Q418267, Wd:Q2756638, Ce:CHEBI:31488, Wd:Q418826, Wd:Q35662896, Wd:Q35664620, Wd:Q27077062]
WP1422_94384	WP3604_84660	4	[Ce:CHEBI:15525, Wd:Q46298, Wd:Q418826, Wd:Q183290]
WP1422_94384	WP176_93690	1	[Wd:Q183290]
WP1422_94384	WP1424_94290	1	[Wd:Q27158044]
WP1422_94384	WP1533_85340	1	[Wd:Q183290]
